"","X","id","itemname","itemtype","datecreated","datedumped","mealtype","actiontaken","actionreason","quantity","quantitytype","locationid"
"7498",7814,7814,"Frittata (basic)","Menu","2016-04-21 15:03:14","2016-04-21","","Discarded","Over Production",4,"Pound",9
"7499",7815,7815,"Frittata (basic)","Menu","2016-04-21 15:03:18","2016-04-21","","Discarded","Over Production",4,"Pound",9
"7504",7820,7820,"Marinara Sauce","Menu","2016-04-21 20:23:10","2016-04-21","","Discarded","Over Production",1.2,"Pound",9
"7505",7821,7821,"Meat Sauce","Menu","2016-04-21 20:23:31","2016-04-21","","Discarded","Over Production",1.2,"Pound",9
"7506",7822,7822,"Mashed Potatoes","Menu","2016-04-21 20:23:57","2016-04-21","","Discarded","Over Production",2,"Pound",9
"7507",7823,7823,"Peas","Menu","2016-04-21 20:24:20","2016-04-21","","Discarded","Over Production",0.9,"Pound",9
"7508",7824,7824,"Turkey Gravy","Menu","2016-04-21 20:26:45","2016-04-21","","Discarded","Over Production",3,"Pound",9
"7509",7825,7825,"Focaccia Bread","Menu","2016-04-21 22:55:06","2016-04-21","","Discarded","Over Production",50,"Each",9
"7510",7826,7826,"Curried Sweet Potato and Apple","Menu","2016-04-21 22:57:14","2016-04-21","","Discarded","Over Production",2,"Pound",9
"7511",7827,7827,"Chef's Choice Pasta du Jour","Menu","2016-04-21 23:02:02","2016-04-21","","Discarded","Over Production",0.9,"Pound",9
"7512",7828,7828,"Red Petite Potatoes w/Dill","Menu","2016-04-21 23:02:20","2016-04-21","","Discarded","Over Production",2,"Pound",9
"7513",7829,7829,"Tokyo Noodles","Menu","2016-04-21 23:02:46","2016-04-21","","Discarded","Over Production",1.1,"Pound",9
"7514",7830,7830,"BBQ Chicken Drumsticks","Menu","2016-04-21 23:03:07","2016-04-21","","Discarded","Over Production",30,"Each",9
"7515",7831,7831,"Roasted Root Vegetables","Menu","2016-04-21 23:03:33","2016-04-21","","Discarded","Over Production",1.5,"Pound",9
"7516",7832,7832,"Sauteed Pork Cutlet","Menu","2016-04-21 23:13:56","2016-04-21","","Discarded","Over Production",20,"Each",9
"7530",7846,7846,"Blueberry Pancakes","Menu","2016-04-22 15:12:17","2016-04-22","","Discarded","Over Production",4,"Portion",9
"7531",7847,7847,"Blueberry Pancakes","Menu","2016-04-22 17:06:41","2016-04-22","","Discarded","Over Production",5,"Each",9
"7547",7863,7863,"Baked Beans","Menu","2016-04-22 23:17:11","2016-04-22","","Discarded","Over Production",4.5,"Pound",9
"7548",7864,7864,"Buffalo Strips","Menu","2016-04-22 23:17:55","2016-04-22","","Discarded","Over Production",6.3,"Pound",9
"7549",7865,7865,"Cheddar Biscuits","Menu","2016-04-22 23:19:14","2016-04-22","","Discarded","Over Production",15,"Pound",9
"7550",7866,7866,"Crispy Dijon Scrod","Menu","2016-04-22 23:19:30","2016-04-22","","Discarded","Over Production",11,"Each",9
"7551",7867,7867,"Steamed Broccoli","Menu","2016-04-22 23:20:18","2016-04-22","","Discarded","Over Production",6,"Pound",9
"7554",7870,7870,"Crispy Dijon Scrod","Menu","2016-04-22 23:20:59","2016-04-22","","Discarded","Over Production",7,"Each",9
"7556",7872,7872,"Meat Sauce","Menu","2016-04-22 23:21:36","2016-04-22","","Discarded","Over Production",3,"Pound",9
"7558",7874,7874,"Marinara Sauce","Menu","2016-04-22 23:21:46","2016-04-22","","Discarded","Over Production",3,"Pound",9
"7560",7876,7876,"Chef's Choice Pasta du Jour","Menu","2016-04-22 23:22:55","2016-04-22","","Discarded","Over Production",1.1,"Pound",9
"7596",7916,7916,"Meat Sauce","Menu","2016-04-25 15:31:54","2016-04-23","","Repurposed","N/A",7,"Pound",9
"7603",7925,7925,"Crinkle Cut Fries","Menu","2016-04-25 23:07:13","2016-04-25","","Discarded","Over Production",1,"Pound",9
"7604",7926,7926,"Grilled Hot Dogs","Menu","2016-04-25 23:07:33","2016-04-25","","Discarded","Over Production",2,"Pound",9
"7605",7927,7927,"Scrod w/ Fresh Dill","Menu","2016-04-25 23:10:25","2016-04-25","","Discarded","Over Production",14,"Each",9
"7606",7928,7928,"Basmati Rice","Menu","2016-04-25 23:16:12","2016-04-25","","Discarded","Over Production",10,"Pound",9
"7607",7929,7929,"Mashed Potatoes","Menu","2016-04-25 23:17:13","2016-04-25","","Discarded","Over Production",18,"Pound",9
"7608",7930,7930,"Yankee Pot Roast","Menu","2016-04-25 23:18:18","2016-04-25","","Discarded","Over Production",11.3,"Pound",9
"7609",7931,7931,"Parslied Carrots","Menu","2016-04-25 23:19:00","2016-04-25","","Discarded","Over Production",7.4,"Pound",9
"7613",7935,7935,"Corn","Menu","2016-04-25 23:20:07","2016-04-25","","Discarded","Over Production",10.5,"Pound",9
"7616",7938,7938,"Linguini  with White Beans, Ga","Menu","2016-04-25 23:20:54","2016-04-25","","Discarded","Over Production",8.9,"Pound",9
"7620",7942,7942,"Chef's Choice Pasta du Jour","Menu","2016-04-25 23:22:10","2016-04-25","","Discarded","Over Production",7.5,"Pound",9
"7621",7943,7943,"Marinara Sauce","Menu","2016-04-25 23:22:51","2016-04-25","","Discarded","Over Production",4.1,"Pound",9
"7622",7944,7944,"Meat Sauce","Menu","2016-04-25 23:23:43","2016-04-25","","Discarded","Over Production",10.5,"Pound",9
"7640",7962,7962,"Banana Pancakes","Menu","2016-04-26 15:04:55","2016-04-26","","Repurposed","N/A",2.5,"Pound",9
"7641",7963,7963,"French Toast Stix","Menu","2016-04-26 15:05:38","2016-04-26","","Discarded","Over Production",2.5,"Pound",9
"7642",7964,7964,"Greek Rice Pilaf","Menu","2016-04-26 19:10:08","2016-04-26","","Discarded","Over Production",2,"Pound",9
"7643",7965,7965,"Greek Rice Pilaf","Menu","2016-04-26 20:14:35","2016-04-26","","Discarded","Over Production",2,"Pound",9
"7644",7966,7966,"Marinara Sauce","Menu","2016-04-26 20:15:06","2016-04-26","","Discarded","Over Production",1,"Pound",9
"7645",7967,7967,"Meat Sauce","Menu","2016-04-26 20:15:24","2016-04-26","","Discarded","Over Production",1.1,"Pound",9
"7646",7968,7968,"Yankee Pot Roast","Menu","2016-04-26 20:15:51","2016-04-25","","Discarded","Over Production",1,"Pound",9
"7649",7971,7971,"Grilled Chicken Cutlet","Menu","2016-04-26 23:13:17","2016-04-26","","Discarded","Over Production",6,"Each",9
"7650",7972,7972,"Straight Cut French Fries","Menu","2016-04-26 23:13:36","2016-04-26","","Discarded","Over Production",1.5,"Pound",9
"7651",7973,7973,"Grilled Cheese","Menu","2016-04-26 23:14:03","2016-04-26","","Discarded","Over Production",2,"Each",9
"7652",7974,7974,"Grilled Hot Dogs","Menu","2016-04-26 23:14:19","2016-04-26","","Discarded","Over Production",5,"Each",9
"7653",7975,7975,"Southwest Vegetable Burger W/C","Menu","2016-04-26 23:14:39","2016-04-26","","Discarded","Over Production",1,"Each",9
"7661",7983,7983,"White Rice","Menu","2016-04-26 23:29:42","2016-04-26","","Discarded","Over Production",3.2,"Pound",9
"7662",7984,7984,"Marinara Sauce","Menu","2016-04-26 23:30:37","2016-04-26","","Discarded","Over Production",6,"Pound",9
"7663",7985,7985,"Meat Sauce","Menu","2016-04-26 23:31:12","2016-04-26","","Discarded","Over Production",5.2,"Pound",9
"7664",7986,7986,"Roasted Butternut Squash","Menu","2016-04-26 23:31:32","2016-04-26","","Discarded","Over Production",3,"Pound",9
"7665",7987,7987,"Roasted Yukon Golds","Menu","2016-04-26 23:32:00","2016-04-26","","Discarded","Over Production",5,"Pound",9
"7686",8008,8008,"French Dipped Waffles","Menu","2016-04-27 15:05:20","2016-04-27","","Discarded","Over Production",2,"Each",9
"7687",8009,8009,"Frittata (basic)","Menu","2016-04-27 15:05:55","2016-04-27","","Discarded","Over Production",1,"Pound",9
"7688",8010,8010,"Apple Pancakes","Menu","2016-04-27 15:06:10","2016-04-27","","Discarded","Over Production",30,"Each",9
"7689",8011,8011,"Oatmeal Hot Cereal","Menu","2016-04-27 15:08:48","2016-04-27","","Discarded","Over Production",18.2,"Pound",9
"7690",8012,8012,"Chef's Choice Pasta du Jour","Menu","2016-04-27 17:13:30","2016-04-27","","Discarded","Over Production",7.4,"Pound",9
"7702",8024,8024,"Grilled Tuna Steak w/ Sriracha","Menu","2016-04-27 23:08:56","2016-04-27","","Discarded","Over Production",5,"Each",9
"7703",8025,8025,"Vegetable Lo Mein","Menu","2016-04-27 23:10:08","2016-04-27","","Discarded","Over Production",1,"Pound",9
"7704",8026,8026,"Meat Sauce","Menu","2016-04-27 23:10:34","2016-04-27","","Discarded","Over Production",4.1,"Pound",9
"7705",8027,8027,"Marinara Sauce","Menu","2016-04-27 23:10:53","2016-04-27","","Discarded","Over Production",3.3,"Pound",9
"7706",8028,8028,"Chef's Choice Pasta du Jour","Menu","2016-04-27 23:11:29","2016-04-27","","Discarded","Over Production",4.2,"Pound",9
"7707",8029,8029,"Veggie Medley","Menu","2016-04-27 23:15:28","2016-04-27","","Discarded","Over Production",5.1,"Pound",9
"7708",8030,8030,"Corn","Menu","2016-04-27 23:16:09","2016-04-27","","Discarded","Over Production",6.9,"Pound",9
"7709",8031,8031,"Pulled Pork","Menu","2016-04-27 23:19:04","2016-04-27","","Discarded","Over Production",8.7,"Pound",9
"7710",8032,8032,"Rice & Orzo Pilaf","Menu","2016-04-27 23:20:31","2016-04-27","","Discarded","Over Production",13.4,"Pound",9
"7712",8034,8034,"BBQ Baked Beans","Menu","2016-04-27 23:21:47","2016-04-27","","Discarded","Over Production",12,"Pound",9
"7729",8051,8051,"Oatmeal Hot Cereal","Menu","2016-04-28 15:14:34","2016-04-28","","Discarded","Over Production",2.2,"Pound",9
"7730",8052,8052,"French Toast","Menu","2016-04-28 15:14:58","2016-04-28","","Discarded","Over Production",34,"Each",9
"7731",8053,8053,"Pumpkin Pancakes","Menu","2016-04-28 15:15:39","2016-04-28","","Discarded","Over Production",25,"Each",9
"7732",8054,8054,"Mini Potato Pancakes","Menu","2016-04-28 15:16:12","2016-04-28","","Discarded","Over Production",1.2,"Pound",9
"7733",8055,8055,"Rotini w/ Vegetables & Roasted","Menu","2016-04-28 18:39:53","2016-04-28","","Discarded","Over Production",9.2,"Pound",9
"7734",8056,8056,"Peach Cobbler","Menu","2016-04-28 18:41:25","2016-04-28","","Discarded","Over Production",3,"Pound",9
"7744",8066,8066,"Meat Sauce","Menu","2016-04-28 20:23:13","2016-04-28","","Discarded","Over Production",1.4,"Pound",9
"7745",8067,8067,"Sauteed Peppers","Menu","2016-04-28 20:24:28","2016-04-28","","Discarded","Over Production",3,"Pound",9
"7746",8068,8068,"Corn","Menu","2016-04-28 20:25:17","2016-04-28","","Discarded","Over Production",5.8,"Pound",9
"7747",8069,8069,"Sauteed Onions","Menu","2016-04-28 20:27:01","2016-04-28","","Discarded","Over Production",0.2,"Pound",9
"7748",8070,8070,"White Rice","Menu","2016-04-28 20:27:37","2016-04-28","","Discarded","Over Production",5.2,"Pound",9
"7749",8071,8071,"Cheese Sauce","Menu","2016-04-28 20:30:10","2016-04-28","","Discarded","Over Production",5,"Pound",9
"7750",8072,8072,"Shaved Steak for Sandwich","Menu","2016-04-28 20:31:14","2016-04-28","","Discarded","Over Production",6.8,"Pound",9
"7751",8073,8073,"White Rice","Menu","2016-04-28 22:37:25","2016-04-28","","Discarded","Over Production",8.2,"Pound",9
"7754",8076,8076,"White Rice","Menu","2016-04-28 23:16:27","2016-04-28","","Discarded","Over Production",16,"Pound",9
"7756",8078,8078,"Shrimp Jambalaya","Menu","2016-04-28 23:17:02","2016-04-28","","Discarded","Over Production",7.8,"Pound",9
"7758",8080,8080,"Mashed Red Potatoes with Garli","Menu","2016-04-28 23:17:33","2016-04-28","","Discarded","Over Production",8.9,"Pound",9
"7761",8083,8083,"Meat Sauce","Menu","2016-04-28 23:18:03","2016-04-28","","Discarded","Over Production",3,"Pound",9
"7763",8085,8085,"Marinara Sauce","Menu","2016-04-28 23:18:22","2016-04-28","","Discarded","Over Production",2.5,"Pound",9
"7766",8088,8088,"Chicken Fricassee w/ Dumplings","Menu","2016-04-28 23:23:31","2016-04-28","","Discarded","Over Production",3,"Pound",9
"7782",8104,8104,"Slow Cooked Barbeque Beef Bris","Menu","2016-04-29 12:55:54","2016-04-28","","Discarded","Spoilage",14,"Pound",9
"7804",8126,8126,"Salad Bar Waste Module","Menu","2016-04-29 23:45:13","2016-04-29","","Discarded","Over Production",23.8,"Pound",9
"7805",8127,8127,"Salad Dressing Waste Module","Menu","2016-04-29 23:45:27","2016-04-29","","Discarded","Over Production",6.2,"Pound",9
"7821",8143,8143,"Grilled Chicken Cutlet","Menu","2016-04-30 23:32:35","2016-04-30","","Discarded","Over Production",8,"Each",9
"7822",8144,8144,"Hamburger No Bun","Menu","2016-04-30 23:32:46","2016-04-30","","Discarded","Over Production",1,"Each",9
"7823",8145,8145,"Crinkle Cut Fries","Menu","2016-04-30 23:33:03","2016-04-30","","Discarded","Over Production",2,"Pound",9
"7824",8146,8146,"Grilled Cheese","Menu","2016-04-30 23:33:17","2016-04-30","","Discarded","Over Production",6,"Each",9
"7825",8147,8147,"Grilled Hot Dogs","Menu","2016-04-30 23:33:29","2016-04-30","","Discarded","Over Production",4,"Each",9
"7841",8163,8163,"Grilled Cheese","Menu","2016-05-01 23:13:52","2016-05-01","","Discarded","Over Production",10,"Each",9
"7842",8164,8164,"Grilled Chicken Cutlet","Menu","2016-05-01 23:14:05","2016-05-01","","Discarded","Over Production",8,"Each",9
"7843",8165,8165,"Hamburger No Bun","Menu","2016-05-01 23:14:18","2016-05-01","","Discarded","Over Production",4,"Each",9
"7844",8166,8166,"Grilled Hot Dogs","Menu","2016-05-01 23:14:37","2016-05-01","","Discarded","Over Production",7,"Each",9
"7845",8167,8167,"Straight Cut French Fries","Menu","2016-05-01 23:14:58","2016-05-01","","Discarded","Over Production",2.6,"Pound",9
"7849",8171,8171,"Corn","Menu","2016-05-01 23:18:33","2016-05-01","","Discarded","Over Production",6.2,"Pound",9
"7856",8178,8178,"Gingered Sweet Potatoes","Menu","2016-05-01 23:21:30","2016-05-01","","Discarded","Over Production",13.7,"Pound",9
"7858",8180,8180,"Sour Dough Bread","Menu","2016-05-01 23:22:34","2016-05-01","","Discarded","Over Production",10,"Portion",9
"7870",8192,8192,"Cavatappi with Vegetables","Menu","2016-05-02 18:20:26","2016-05-02","","Discarded","Spoilage",1.8,"Pound",9
"7871",8193,8193,"Fiesta Lime Chicken","Menu","2016-05-02 18:22:49","2016-05-02","","Discarded","Spoilage",6,"Each",9
"7877",8199,8199,"Three Cheese Enchiladas","Menu","2016-05-02 23:00:29","2016-05-02","","Discarded","Over Production",33,"Each",9
"7881",8203,8203,"Crispy Scrod","Menu","2016-05-02 23:18:57","2016-05-02","","Discarded","Over Production",8,"Portion",9
"7882",8204,8204,"Green Beans w/ Garlic","Menu","2016-05-02 23:19:23","2016-05-02","","Discarded","Over Production",2.3,"Pound",9
"7883",8205,8205,"Meat Sauce","Menu","2016-05-02 23:19:48","2016-05-02","","Discarded","Over Production",1.3,"Pound",9
"7884",8206,8206,"Three Cheese Bread","Menu","2016-05-02 23:21:04","2016-05-02","","Discarded","Over Production",12,"Portion",9
"7885",8207,8207,"Pork Stew with Fennel & Butter","Menu","2016-05-02 23:22:58","2016-05-02","","Discarded","Over Production",11.6,"Pound",9
"7886",8208,8208,"Deli Bar Waste Module","Menu","2016-05-02 23:24:35","2016-05-02","","Discarded","Over Production",6.4,"Pound",9
"7887",8209,8209,"Basmati Rice","Menu","2016-05-02 23:24:52","2016-05-02","","Discarded","Over Production",12,"Pound",9
"7888",8210,8210,"Roasted Yukon Golds","Menu","2016-05-02 23:25:11","2016-05-02","","Discarded","Over Production",3,"Portion",9
"7889",8211,8211,"Salad Bar Waste Module","Menu","2016-05-02 23:25:51","2016-05-02","","Discarded","Over Production",17.3,"Pound",9
"7890",8212,8212,"Grilled Cheese","Menu","2016-05-02 23:26:17","2016-05-02","","Discarded","Over Production",2,"Pound",9
"7894",8216,8216,"Hamburger No Bun","Menu","2016-05-02 23:27:22","2016-05-02","","Discarded","Over Production",3,"Pound",9
"7896",8218,8218,"Grilled Hot Dogs","Menu","2016-05-02 23:27:57","2016-05-02","","Discarded","Over Production",3,"Pound",9
"7913",8235,8235,"Oatmeal Hot Cereal","Menu","2016-05-03 15:00:57","2016-05-03","","Discarded","Over Production",16,"Pound",9
"7914",8236,8236,"Frittata (basic)","Menu","2016-05-03 15:03:26","2016-05-03","","Discarded","Over Production",3.6,"Pound",9
"7915",8237,8237,"Breakfast Potatoes","Menu","2016-05-03 15:04:38","2016-05-03","","Discarded","Over Production",5.6,"Pound",9
"7916",8238,8238,"Buttermilk Pancakes","Menu","2016-05-03 15:05:24","2016-05-03","","Discarded","Over Production",20,"Each",9
"7917",8239,8239,"Waffles","Menu","2016-05-03 15:05:55","2016-05-03","","Discarded","Over Production",25,"Each",9
"7920",8242,8242,"Crinkle Cut Fries","Menu","2016-05-03 23:02:35","2016-05-03","","Discarded","Over Production",2,"Pound",9
"7921",8243,8243,"Grilled Chicken Cutlet","Menu","2016-05-03 23:02:51","2016-05-03","","Discarded","Over Production",6,"Each",9
"7922",8244,8244,"Grilled Cheese","Menu","2016-05-03 23:03:12","2016-05-03","","Discarded","Over Production",8,"Each",9
"7923",8245,8245,"Grilled Hot Dogs","Menu","2016-05-03 23:03:31","2016-05-03","","Discarded","Over Production",6,"Each",9
"7925",8247,8247,"Meat Sauce","Menu","2016-05-03 23:10:35","2016-05-03","","Discarded","Over Production",1.5,"Pound",9
"7926",8248,8248,"White Rice","Menu","2016-05-03 23:12:18","2016-05-03","","Discarded","Over Production",2,"Pound",9
"7931",8253,8253,"Stove Top Stuffing","Menu","2016-05-03 23:26:56","2016-05-03","","Discarded","Over Production",1.3,"Pound",9
"7932",8254,8254,"Salad Dressing Waste Module","Menu","2016-05-03 23:28:25","2016-05-03","","Discarded","Over Production",5,"Pound",9
"7933",8255,8255,"Deli Bar Waste Module","Menu","2016-05-03 23:28:48","2016-05-03","","Discarded","Over Production",6.4,"Pound",9
"8000",8329,8329,"Buttermilk Pancakes","Menu","2016-07-10 17:04:47","2016-07-10","","Discarded","Over Production",45,"Pound",9
"8001",8330,8330,"French Toast","Menu","2016-07-10 17:05:42","2016-07-10","","Discarded","Over Production",15,"Pound",9
"8002",8331,8331,"Banana Bread","Menu","2016-07-10 17:12:20","2016-07-10","","Discarded","Over Production",24,"Pound",9
"8003",8333,8333,"Beer Battered Onion Rings","Menu","2016-07-10 17:48:48","2016-07-10","","Discarded","Over Production",5,"Portion",9
"8004",8334,8334,"Grilled Chicken Cutlet","Menu","2016-07-10 17:49:18","2016-07-10","","Discarded","Over Production",12,"Portion",9
"8005",8335,8335,"Hamburger No Bun","Menu","2016-07-10 17:49:41","2016-07-10","","Discarded","Over Production",15,"Portion",9
"8006",8336,8336,"Grilled Cheese","Menu","2016-07-10 17:50:10","2016-07-10","","Discarded","Over Production",4,"Portion",9
"8007",8337,8337,"Grilled Havana Chicken w/ Avoc","Menu","2016-07-10 18:02:59","2016-07-10","","Discarded","Over Production",6,"Portion",9
"8008",8338,8338,"Cheese Ravioli","Menu","2016-07-10 18:04:03","2016-07-10","","Discarded","Over Production",10,"Pound",9
"8009",8339,8339,"Grilled Havana Chicken w/ Avoc","Menu","2016-07-10 18:04:31","2016-07-10","","Discarded","Over Production",5.2,"Pound",9
"8010",8340,8340,"Roasted Red Potatoes","Menu","2016-07-10 18:05:01","2016-07-10","","Discarded","Over Production",7.6,"Pound",9
"8011",8341,8341,"Green Beans w/ Garlic","Menu","2016-07-10 18:05:36","2016-07-10","","Discarded","Over Production",5.4,"Pound",9
"8012",8342,8342,"Chef's Choice Pasta du Jour","Menu","2016-07-10 18:07:22","2016-07-10","","Discarded","Over Production",4.4,"Pound",9
"8013",8343,8343,"Meat Sauce","Menu","2016-07-10 18:08:26","2016-07-10","","Discarded","Over Production",3.8,"Pound",9
"8014",8344,8344,"Meat Sauce","Menu","2016-07-10 18:08:29","2016-07-10","","Discarded","Over Production",3.8,"Pound",9
"8015",8345,8345,"Marinara Sauce","Menu","2016-07-10 18:08:50","2016-07-10","","Discarded","Over Production",4.6,"Pound",9
"8016",8346,8346,"Honey Glazed Roasted Carrots","Menu","2016-07-10 22:45:39","2016-07-10","","Discarded","Over Production",11,"Pound",9
"8017",8347,8347,"Veggie Muffuletta","Menu","2016-07-10 22:47:01","2016-07-10","","Discarded","Over Production",21,"Pound",9
"8018",8348,8348,"Mashed Potatoes","Menu","2016-07-10 22:49:46","2016-07-10","","Discarded","Over Production",50,"Pound",9
"8019",8349,8349,"Swedish Meatballs","Menu","2016-07-10 23:03:03","2016-07-10","","Discarded","Over Production",2.8,"Pound",9
"8020",8350,8350,"Broccoli Macaroni & Cheese","Menu","2016-07-10 23:03:59","2016-07-10","","Discarded","Over Production",4.2,"Pound",9
"8021",8351,8351,"Honey Glazed Roasted Carrots","Menu","2016-07-10 23:04:27","2016-07-10","","Discarded","Over Production",6,"Pound",9
"8022",8352,8352,"Mashed Potatoes","Menu","2016-07-10 23:05:09","2016-07-10","","Discarded","Over Production",14,"Pound",9
"8023",8353,8353,"Chef's Choice Pasta du Jour","Menu","2016-07-10 23:06:29","2016-07-10","","Discarded","Over Production",10,"Pound",9
"8024",8354,8354,"Marinara Sauce","Menu","2016-07-10 23:06:43","2016-07-10","","Discarded","Over Production",2.6,"Pound",9
"8025",8355,8355,"Meat Sauce","Menu","2016-07-10 23:07:10","2016-07-10","","Discarded","Over Production",6,"Pound",9
"8026",8356,8356,"Salad Bar Waste Module","Menu","2016-07-10 23:08:21","2016-07-10","","Discarded","Over Production",8,"Pound",9
"8027",8357,8357,"Hamburger No Bun","Menu","2016-07-10 23:09:07","2016-07-10","","Discarded","Over Production",25,"Each",9
"8028",8358,8358,"Grilled Cheese","Menu","2016-07-10 23:09:28","2016-07-10","","Discarded","Over Production",3,"Each",9
"8029",8359,8359,"Grilled Chicken Cutlet","Menu","2016-07-10 23:10:12","2016-07-10","","Discarded","Over Production",10,"Each",9
"8030",8360,8360,"Grilled Hot Dogs","Menu","2016-07-10 23:11:08","2016-07-10","","Discarded","Over Production",25,"Each",9
"8031",8361,8361,"Salad Dressing Waste Module","Menu","2016-07-10 23:15:26","2016-07-10","","Discarded","Over Production",2.3,"Pound",9
"8044",8374,8374,"Buttermilk Pancakes","Menu","2016-07-11 14:54:28","2016-07-11","","Discarded","Over Production",82,"Pound",9
"8045",8375,8375,"Cheesy Scrambled Eggs","Menu","2016-07-11 14:56:11","2016-07-11","","Discarded","Over Production",25,"Portion",9
"8046",8376,8376,"Scrambled Eggs","Menu","2016-07-11 14:56:41","2016-07-11","","Discarded","Over Production",25,"Pound",9
"8047",8377,8377,"Fried Eggs","Menu","2016-07-11 15:35:12","2016-07-11","","Discarded","Over Production",2,"Each",9
"8048",8379,8379,"Corn","Menu","2016-07-11 17:35:31","2016-07-11","","Discarded","Over Production",20,"Portion",9
"8049",8380,8380,"Grilled Hot Dogs","Menu","2016-07-11 18:20:36","2016-07-11","","Discarded","Over Production",6,"Each",9
"8050",8381,8381,"Hamburger No Bun","Menu","2016-07-11 18:21:19","2016-07-11","","Discarded","Over Production",14,"Each",9
"8051",8382,8382,"Grilled Chicken Cutlet","Menu","2016-07-11 18:21:59","2016-07-11","","Discarded","Over Production",20,"Each",9
"8052",8383,8383,"Grilled Cheese","Menu","2016-07-11 18:22:25","2016-07-11","","Discarded","Over Production",17,"Each",9
"8053",8384,8384,"Curley Fries","Menu","2016-07-11 18:23:09","2016-07-11","","Discarded","Over Production",8,"Portion",9
"8054",8385,8385,"Grilled Cheese","Menu","2016-07-11 23:09:01","2016-07-11","","Discarded","Over Production",2,"Portion",9
"8055",8386,8386,"Grilled Hot Dogs","Menu","2016-07-11 23:09:35","2016-07-11","","Discarded","Over Production",3,"Pound",9
"8057",8388,8388,"Boneless Chicken Romano","Menu","2016-07-11 23:33:33","2016-07-11","","Discarded","Over Production",5,"Each",9
"8058",8389,8389,"Beef Tender Picadillo","Menu","2016-07-11 23:35:16","2016-07-11","","Discarded","Over Production",30,"Each",9
"8059",8390,8390,"Meat Sauce","Menu","2016-07-11 23:35:47","2016-07-11","","Discarded","Over Production",0.5,"Pound",9
"8061",8392,8392,"Linguini w/ Roasted Tomatoes","Menu","2016-07-11 23:36:27","2016-07-11","","Discarded","Over Production",0.2,"Pound",9
"8066",8397,8397,"Salad Dressing Waste Module","Menu","2016-07-11 23:40:31","2016-07-11","","Repurposed","N/A",5,"Pound",9
"8068",8399,8399,"Salad Dressing Waste Module","Menu","2016-07-11 23:41:08","2016-07-11","","Discarded","Over Production",14,"Pound",9
"8069",8400,8400,"French Toast","Menu","2016-07-12 13:13:34","2016-07-12","","Discarded","Over Production",30,"Each",9
"8070",8401,8401,"Country Style Hash Browns","Menu","2016-07-12 13:14:04","2016-07-12","","Discarded","Over Production",10,"Pound",9
"8071",8402,8402,"Cheesy Scrambled Eggs","Menu","2016-07-12 13:31:17","2016-07-12","","Discarded","Over Production",350,"Portion",9
"8072",8403,8403,"Scrambled Eggs","Menu","2016-07-12 13:31:54","2016-07-12","","Discarded","Over Production",25,"Portion",9
"8079",8410,8410,"Brown Rice","Menu","2016-07-12 17:00:13","2016-07-12","","Discarded","Over Production",50,"Portion",9
"8080",8411,8411,"Stir Fry Bar","Menu","2016-07-12 17:01:00","2016-07-12","","Discarded","Over Production",100,"Portion",9
"8087",8418,8418,"Grilled Cheese","Menu","2016-07-12 18:08:06","2016-07-12","","Discarded","Over Production",20,"Each",9
"8088",8419,8419,"Hamburger No Bun","Menu","2016-07-12 18:08:35","2016-07-12","","Discarded","Over Production",10,"Each",9
"8089",8420,8420,"Grilled Hot Dogs","Menu","2016-07-12 18:08:58","2016-07-12","","Discarded","Over Production",1,"Each",9
"8090",8421,8421,"Cross Trax French Fries","Menu","2016-07-12 18:09:44","2016-07-12","","Discarded","Over Production",2,"Pound",9
"8091",8422,8422,"Grilled Hot Dogs","Menu","2016-07-12 18:10:18","2016-07-12","","Discarded","Over Production",1,"Each",9
"8097",8428,8428,"Grilled Cheese","Menu","2016-07-12 23:18:26","2016-07-12","","Discarded","Over Production",7,"Each",9
"8098",8429,8429,"Grilled Hot Dogs","Menu","2016-07-12 23:18:43","2016-07-12","","Discarded","Over Production",12,"Each",9
"8099",8430,8430,"Hamburger No Bun","Menu","2016-07-12 23:19:10","2016-07-12","","Discarded","Over Production",20,"Each",9
"8100",8431,8431,"Grilled Chicken Cutlet","Menu","2016-07-12 23:19:23","2016-07-12","","Discarded","Over Production",5,"Each",9
"8101",8432,8432,"Fried Tater Tots","Menu","2016-07-12 23:19:49","2016-07-12","","Discarded","Over Production",3,"Pound",9
"8102",8433,8433,"Salad Dressing Waste Module","Menu","2016-07-12 23:32:33","2016-07-12","","Discarded","Over Production",5.5,"Pound",9
"8103",8434,8434,"Salad Bar Waste Module","Menu","2016-07-12 23:33:15","2016-07-12","","Discarded","Over Production",11.2,"Pound",9
"8111",8442,8442,"Cheesy Scrambled Eggs","Menu","2016-07-13 13:20:53","2016-07-13","","Discarded","Over Production",25,"Portion",9
"8112",8443,8443,"Scrambled Eggs","Menu","2016-07-13 13:21:14","2016-07-13","","Discarded","Over Production",25,"Portion",9
"8113",8444,8444,"Hamburger No Bun","Menu","2016-07-13 17:19:33","2016-07-13","","Discarded","Over Production",12,"Each",9
"8114",8445,8445,"Grilled Hot Dogs","Menu","2016-07-13 17:20:01","2016-07-13","","Discarded","Over Production",9,"Each",9
"8115",8446,8446,"Brown Rice","Menu","2016-07-13 17:21:35","2016-07-12","","Discarded","Over Production",20,"Portion",9
