,Pan_ID,PLU,0
2064,183.0,46000057439,1
2065,183.0,46000057474,1
2066,183.0,46000057583,1
2067,183.0,46000058366,1
2068,183.0,46000058735,5
2069,183.0,46000059425,7
2070,183.0,46000059427,4
2071,183.0,46000059666,9
2072,183.0,46000059671,7
2073,183.0,46000060011,7
2074,183.0,46000060414,2
2075,183.0,46000060636,7
2076,183.0,46000060637,3
2077,183.0,46000064386,1
2078,183.0,46000064395,7
2079,183.0,46000064396,7
2080,183.0,46000064401,1
2081,183.0,46000064480,1
2082,183.0,46000064783,4
2083,183.0,46000064891,1
2084,183.0,48000004697,1
2085,184.0,22785600000,1
2086,184.0,26661900000,2
2087,184.0,46000000782,4
2088,184.0,46000003328,3
2089,184.0,46000005678,4
2090,184.0,46000006106,1
2091,184.0,46000006971,4
2092,184.0,46000007115,1
2093,184.0,46000007160,5
2094,184.0,46000007360,1
2095,184.0,46000008373,1
2096,184.0,46000014320,5
2097,184.0,46000015070,1
2098,184.0,46000018399,6
2099,184.0,46000019792,3
2100,184.0,46000020370,1
2101,184.0,46000020371,3
2102,184.0,46000020867,2
2103,184.0,46000021989,4
2104,184.0,46000025168,1
2105,184.0,46000025410,6
2106,184.0,46000026987,4
2107,184.0,46000027416,2
2108,184.0,46000028876,1
2109,184.0,46000028906,4
2110,184.0,46000028962,2
2111,184.0,46000028980,1
2112,184.0,46000029434,5
2113,184.0,46000029438,3
2114,184.0,46000029439,1
2115,184.0,46000029440,1
2116,184.0,46000055714,1
2117,184.0,46000055932,1
2118,184.0,46000057474,1
2119,184.0,46000058346,1
2120,184.0,46000059670,1
2121,184.0,46000063908,4
2122,184.0,46000064399,4
2123,184.0,46000064401,7
2124,184.0,46000064571,4
2125,184.0,46000064603,3
2126,184.0,46000064658,4
2127,184.0,46000064782,5
2128,184.0,46000064890,1
2129,184.0,46000064906,1
2130,185.0,26661900000,3
2131,185.0,46000000782,1
2132,185.0,46000003328,5
2133,185.0,46000005678,6
2134,185.0,46000007160,1
2135,185.0,46000007337,1
2136,185.0,46000008373,1
2137,185.0,46000014320,2
2138,185.0,46000018399,1
2139,185.0,46000019792,2
2140,185.0,46000020370,3
2141,185.0,46000020371,2
2142,185.0,46000020411,1
2143,185.0,46000020867,2
2144,185.0,46000021989,4
2145,185.0,46000023228,2
2146,185.0,46000025168,4
2147,185.0,46000025410,7
2148,185.0,46000026987,4
2149,185.0,46000026991,1
2150,185.0,46000026995,3
2151,185.0,46000027416,2
2152,185.0,46000028876,3
2153,185.0,46000028906,1
2154,185.0,46000028962,3
2155,185.0,46000028964,1
2156,185.0,46000028980,2
2157,185.0,46000028996,1
2158,185.0,46000029434,1
2159,185.0,46000029435,1
2160,185.0,46000029436,2
2161,185.0,46000029439,1
2162,185.0,46000029440,2
2163,185.0,46000055340,2
2164,185.0,46000055923,1
2165,185.0,46000058346,2
2166,185.0,46000063709,3
2167,185.0,46000063908,1
2168,185.0,46000064399,1
2169,185.0,46000064400,1
2170,185.0,46000064401,3
2171,185.0,46000064571,6
2172,185.0,46000064603,1
2173,185.0,46000064658,1
2174,185.0,46000064890,3
2175,185.0,46000064906,1
2176,185.0,46000064940,1
2177,186.0,46000007360,2
2178,186.0,46000008996,1
2179,186.0,46000026989,2
2180,186.0,46000028962,1
2181,186.0,46000055863,6
2182,186.0,46000055933,3
2183,186.0,46000064401,2
2184,187.0,46000020411,1
2185,187.0,46000029436,1
2186,187.0,46000064658,1
2187,188.0,28452000000,3
2188,188.0,46000000782,1
2189,188.0,46000006971,1
2190,188.0,46000007160,1
2191,188.0,46000007337,2
2192,188.0,46000007360,11
2193,188.0,46000008487,2
2194,188.0,46000008996,1
2195,188.0,46000011889,1
2196,188.0,46000013171,1
2197,188.0,46000014320,2
2198,188.0,46000018643,1
2199,188.0,46000019792,2
2200,188.0,46000021989,1
2201,188.0,46000028876,4
2202,188.0,46000028906,3
2203,188.0,46000028992,1
2204,188.0,46000028993,1
2205,188.0,46000028995,1
2206,188.0,46000029434,3
2207,188.0,46000029436,1
2208,188.0,46000055736,2
2209,188.0,46000055832,1
2210,188.0,46000055863,3
2211,188.0,46000055932,1
2212,188.0,46000055933,6
2213,188.0,46000056506,2
2214,188.0,46000063908,1
2215,188.0,46000064386,2
2216,188.0,46000064550,1
2217,188.0,46000064658,1
2218,188.0,46000064782,3
2219,189.0,24249500000,4
2220,189.0,27089400000,3
2221,189.0,28452000000,6
2222,189.0,46000000782,2
2223,189.0,46000003326,4
2224,189.0,46000003328,4
2225,189.0,46000005955,1
2226,189.0,46000006971,3
2227,189.0,46000007116,4
2228,189.0,46000007160,5
2229,189.0,46000007288,4
2230,189.0,46000007337,4
2231,189.0,46000007338,4
2232,189.0,46000007360,2
2233,189.0,46000008487,5
2234,189.0,46000013171,4
2235,189.0,46000014320,3
2236,189.0,46000016104,3
2237,189.0,46000018399,2
2238,189.0,46000019792,5
2239,189.0,46000021416,4
2240,189.0,46000021989,5
2241,189.0,46000024077,5
2242,189.0,46000025168,1
2243,189.0,46000025412,1
2244,189.0,46000028876,3
2245,189.0,46000028906,2
2246,189.0,46000028992,4
2247,189.0,46000028993,4
2248,189.0,46000028994,6
2249,189.0,46000028995,5
2250,189.0,46000028996,3
2251,189.0,46000029434,2
2252,189.0,46000029436,3
2253,189.0,46000029438,2
2254,189.0,46000029845,3
2255,189.0,46000029948,1
2256,189.0,46000055714,5
2257,189.0,46000055736,4
2258,189.0,46000055742,4
2259,189.0,46000055751,4
2260,189.0,46000055770,2
2261,189.0,46000055772,2
2262,189.0,46000055775,3
2263,189.0,46000055777,3
2264,189.0,46000055794,5
2265,189.0,46000055820,3
2266,189.0,46000055825,4
2267,189.0,46000055832,4
2268,189.0,46000055863,8
2269,189.0,46000055881,4
2270,189.0,46000055893,5
2271,189.0,46000055917,6
2272,189.0,46000055933,4
2273,189.0,46000055943,2
2274,189.0,46000056506,4
2275,189.0,46000058346,5
2276,189.0,46000058735,3
2277,189.0,46000059425,3
2278,189.0,46000059427,3
2279,189.0,46000059666,2
2280,189.0,46000059670,3
2281,189.0,46000059671,4
2282,189.0,46000060011,4
2283,189.0,46000060636,4
2284,189.0,46000060637,5
2285,189.0,46000063908,2
2286,189.0,46000064395,4
2287,189.0,46000064396,4
2288,189.0,46000064399,4
2289,189.0,46000064401,2
2290,189.0,46000064480,1
2291,189.0,46000064658,2
2292,189.0,46000064782,2
2293,189.0,46000064783,2
2294,189.0,46000064906,1
2295,190.0,46000006971,1
2296,190.0,46000007360,3
2297,190.0,46000019792,1
2298,190.0,46000028876,2
2299,190.0,46000055714,1
2300,190.0,46000055863,1
2301,190.0,46000055932,1
2302,190.0,46000055933,1
2303,190.0,46000058735,1
2304,190.0,46000060636,1
2305,190.0,46000064386,1
2306,190.0,46000064782,1
2307,191.0,24249500000,2
2308,191.0,28452000000,2
2309,191.0,46000003326,2
2310,191.0,46000007116,2
2311,191.0,46000007288,2
2312,191.0,46000007334,1
2313,191.0,46000007337,2
2314,191.0,46000007338,3
2315,191.0,46000007360,1
2316,191.0,46000008487,3
2317,191.0,46000013171,2
2318,191.0,46000014320,1
2319,191.0,46000021416,2
2320,191.0,46000021989,1
2321,191.0,46000024077,2
2322,191.0,46000025168,1
2323,191.0,46000028979,1
2324,191.0,46000028993,2
2325,191.0,46000028994,2
2326,191.0,46000028995,3
2327,191.0,46000029434,1
2328,191.0,46000029438,1
2329,191.0,46000029845,2
2330,191.0,46000055714,2
2331,191.0,46000055736,2
2332,191.0,46000055742,2
2333,191.0,46000055751,3
2334,191.0,46000055772,1
2335,191.0,46000055775,1
2336,191.0,46000055777,4
2337,191.0,46000055794,2
2338,191.0,46000055820,1
2339,191.0,46000055825,1
2340,191.0,46000055832,2
2341,191.0,46000055863,2
2342,191.0,46000055881,3
2343,191.0,46000055893,1
2344,191.0,46000055917,3
2345,191.0,46000055943,2
2346,191.0,46000056506,2
2347,191.0,46000058735,3
2348,191.0,46000059425,3
2349,191.0,46000059427,2
2350,191.0,46000059666,2
2351,191.0,46000059670,3
2352,191.0,46000059671,3
2353,191.0,46000060636,3
2354,191.0,46000060637,2
2355,191.0,46000063908,1
2356,191.0,46000064395,3
2357,191.0,46000064396,3
2358,191.0,46000064401,1
2359,191.0,46000064581,1
2360,191.0,46000064783,2
2361,191.0,46000064785,1
2362,192.0,46000004373,3
2363,192.0,46000005582,6
2364,192.0,46000013789,3
2365,192.0,46000016508,14
2366,192.0,46000016509,4
2367,192.0,46000016511,12
2368,192.0,46000016512,6
2369,192.0,46000018496,6
2370,192.0,46000018498,5
2371,192.0,46000018499,5
2372,192.0,46000064443,1
2373,193.0,46000004373,1
2374,193.0,46000013789,2
2375,193.0,46000016508,1
2376,193.0,46000016509,2
2377,193.0,46000016511,4
2378,193.0,46000016512,4
2379,193.0,46000018496,1
2380,193.0,46000018498,1
2381,193.0,46000018499,2
2382,194.0,28452000000,2
2383,194.0,29952300000,3
2384,194.0,46000007116,1
2385,194.0,46000007288,1
2386,194.0,46000007582,6
2387,194.0,46000008433,19
2388,194.0,46000008434,1
2389,194.0,46000011734,1
2390,194.0,46000015892,1
2391,194.0,46000016160,12
2392,194.0,46000021384,2
2393,194.0,46000024561,4
2394,194.0,46000024761,1
2395,194.0,46000028908,6
2396,194.0,46000028909,24
2397,194.0,46000028962,2
2398,194.0,46000029300,8
2399,194.0,46000029305,7
2400,194.0,46000029309,1
2401,194.0,46000050193,1
2402,194.0,46000050194,1
2403,194.0,46000055715,1
2404,194.0,46000055751,1
2405,194.0,46000055768,1
2406,194.0,46000055832,1
2407,194.0,46000055843,2
2408,194.0,46000055854,2
2409,194.0,46000055863,6
2410,194.0,46000055934,2
2411,194.0,46000055935,3
2412,194.0,46000057364,9
2413,194.0,46000057439,14
2414,194.0,46000057474,14
2415,194.0,46000057583,9
2416,194.0,46000059679,4
2417,194.0,46000059680,3
2418,194.0,46000059700,3
2419,194.0,46000060011,12
2420,194.0,46000060268,1
2421,194.0,46000060270,1
2422,194.0,46000060410,4
2423,194.0,46000060414,16
2424,194.0,46000060718,6
2425,194.0,46000062681,2
2426,194.0,46000063709,1
2427,194.0,46000063710,1
2428,194.0,46000063816,1
2429,194.0,46000063826,1
2430,194.0,46000064396,1
2431,194.0,46000064578,11
2432,194.0,46000064784,2
2433,194.0,46000064878,3
2434,194.0,46000064881,31
2435,194.0,46000064891,10
2436,194.0,46000064903,1
2437,194.0,46000064940,4
2438,194.0,46000064980,13
2439,194.0,46000065008,1
2440,195.0,27470100000,1
2441,195.0,28452000000,3
2442,195.0,46000007582,37
2443,195.0,46000008487,1
2444,195.0,46000010550,1
2445,195.0,46000016160,1
2446,195.0,46000021381,1
2447,195.0,46000021385,1
2448,195.0,46000028909,1
2449,195.0,46000029309,1
2450,195.0,46000055715,2
2451,195.0,46000055768,1
2452,195.0,46000055843,1
2453,195.0,46000055863,22
2454,195.0,46000055913,1
2455,195.0,46000055934,2
2456,195.0,46000055935,5
2457,195.0,46000057439,1
2458,195.0,46000057583,2
2459,195.0,46000060011,12
2460,195.0,46000060413,1
2461,195.0,46000060414,3
2462,195.0,46000063709,3
2463,195.0,46000063710,2
2464,195.0,46000064395,1
2465,195.0,46000064396,2
2466,195.0,46000064578,3
2467,195.0,46000064878,10
2468,195.0,46000064881,1
2469,195.0,46000064891,3
2470,195.0,46000064980,3
2471,195.0,48000009810,2
2472,196.0,28452000000,27
2473,196.0,46000007582,11
2474,196.0,46000028909,5
2475,196.0,46000028962,1
2476,196.0,46000055715,28
2477,196.0,46000055751,1
2478,196.0,46000055843,1
2479,196.0,46000055854,1
2480,196.0,46000055863,32
2481,196.0,46000055934,26
2482,196.0,46000055935,27
2483,196.0,46000057364,1
2484,196.0,46000058489,1
2485,196.0,46000060011,3
2486,196.0,46000063709,1
2487,196.0,46000064578,3
2488,196.0,46000064878,4
2489,196.0,46000064940,1
2490,196.0,46000064980,6
2491,196.0,48000009810,1
2492,197.0,26139600000,1
2493,197.0,27470100000,2
2494,197.0,28452000000,1
2495,197.0,29952300000,2
2496,197.0,46000007116,2
2497,197.0,46000007288,2
2498,197.0,46000007335,4
2499,197.0,46000007560,27
2500,197.0,46000007582,3
2501,197.0,46000008433,5
2502,197.0,46000008434,18
2503,197.0,46000008487,1
2504,197.0,46000008652,1
2505,197.0,46000010550,1
2506,197.0,46000011734,1
2507,197.0,46000012696,3
2508,197.0,46000016160,39
2509,197.0,46000021381,6
2510,197.0,46000024561,12
2511,197.0,46000024761,1
2512,197.0,46000024765,1
2513,197.0,46000028908,22
2514,197.0,46000028909,2
2515,197.0,46000028962,5
2516,197.0,46000029300,30
2517,197.0,46000029305,43
2518,197.0,46000029309,15
2519,197.0,46000050193,9
2520,197.0,46000050194,10
2521,197.0,46000050195,8
2522,197.0,46000055715,2
2523,197.0,46000055768,1
2524,197.0,46000055773,3
2525,197.0,46000055775,1
2526,197.0,46000055808,1
2527,197.0,46000055827,2
2528,197.0,46000055832,1
2529,197.0,46000055836,4
2530,197.0,46000055877,1
2531,197.0,46000055903,3
2532,197.0,46000055930,1
2533,197.0,46000055934,2
2534,197.0,46000055935,2
2535,197.0,46000055938,1
2536,197.0,46000056503,1
2537,197.0,46000057364,37
2538,197.0,46000057439,49
2539,197.0,46000057474,49
2540,197.0,46000057583,10
2541,197.0,46000057614,2
2542,197.0,46000058489,2
2543,197.0,46000059670,1
2544,197.0,46000059679,22
2545,197.0,46000059680,25
2546,197.0,46000059700,34
2547,197.0,46000060011,3
2548,197.0,46000060268,7
2549,197.0,46000060270,1
2550,197.0,46000060410,10
2551,197.0,46000060413,1
2552,197.0,46000060414,61
2553,197.0,46000060419,1
2554,197.0,46000060630,1
2555,197.0,46000060718,44
2556,197.0,46000060727,2
2557,197.0,46000062681,2
2558,197.0,46000063681,1
2559,197.0,46000063709,2
2560,197.0,46000063816,14
2561,197.0,46000063825,7
2562,197.0,46000063826,27
2563,197.0,46000064170,1
2564,197.0,46000064395,3
2565,197.0,46000064396,1
2566,197.0,46000064578,35
2567,197.0,46000064784,24
2568,197.0,46000064878,5
2569,197.0,46000064881,4
2570,197.0,46000064891,17
2571,197.0,46000064903,1
2572,197.0,46000064940,38
2573,197.0,46000064980,4
2574,197.0,46000065008,14
2575,197.0,48000009810,3
2576,197.0,48000037963,1
2577,197.0,82512000610,1
2578,197.0,82512000812,1
2579,198.0,27470100000,13
2580,198.0,28452000000,2
2581,198.0,28796400000,1
2582,198.0,29952300000,1
2583,198.0,46000007116,1
2584,198.0,46000007288,1
2585,198.0,46000007582,12
2586,198.0,46000008385,2
2587,198.0,46000010550,9
2588,198.0,46000011734,1
2589,198.0,46000012696,1
2590,198.0,46000014318,9
2591,198.0,46000015892,1
2592,198.0,46000016160,1
2593,198.0,46000021381,8
2594,198.0,46000021383,1
2595,198.0,46000024765,1
2596,198.0,46000026514,1
2597,198.0,46000028908,1
2598,198.0,46000028909,1
2599,198.0,46000029300,1
2600,198.0,46000029305,2
2601,198.0,46000029309,3
2602,198.0,46000055715,2
2603,198.0,46000055728,1
2604,198.0,46000055768,3
2605,198.0,46000055773,1
2606,198.0,46000055820,2
2607,198.0,46000055832,2
2608,198.0,46000055836,1
2609,198.0,46000055843,5
2610,198.0,46000055854,1
2611,198.0,46000055863,7
2612,198.0,46000055871,1
2613,198.0,46000055903,3
2614,198.0,46000055913,7
2615,198.0,46000055932,1
2616,198.0,46000055934,2
2617,198.0,46000055935,4
2618,198.0,46000055938,1
2619,198.0,46000055943,2
2620,198.0,46000057364,1
2621,198.0,46000057474,4
2622,198.0,46000057583,25
2623,198.0,46000057614,1
2624,198.0,46000058489,1
2625,198.0,46000058735,1
2626,198.0,46000059700,1
2627,198.0,46000060011,2
2628,198.0,46000060270,3
2629,198.0,46000060413,2
2630,198.0,46000060414,1
2631,198.0,46000060718,3
2632,198.0,46000063709,6
2633,198.0,46000064385,7
2634,198.0,46000064395,19
2635,198.0,46000064396,18
2636,198.0,46000064578,3
2637,198.0,46000064579,1
2638,198.0,46000064784,1
2639,198.0,46000064878,31
2640,198.0,46000064891,25
2641,198.0,46000064903,1
2642,198.0,48000009810,2
2643,198.0,48000018567,1
2644,198.0,82512000812,1
2645,199.0,46000007336,1
2646,199.0,46000008487,1
2647,199.0,46000055768,1
2648,199.0,46000055843,2
2649,199.0,46000055863,1
2650,199.0,46000055913,2
2651,199.0,46000060414,1
2652,199.0,46000063808,12
2653,199.0,46000063809,9
2654,199.0,46000064385,3
2655,199.0,46000064579,3
2656,199.0,46000064891,1
2657,199.0,46000064980,1
2658,199.0,82512000610,1
2659,200.0,26887100000,1
2660,200.0,27720900000,1
2661,200.0,46000007116,1
2662,200.0,46000007288,1
2663,200.0,46000007333,1
2664,200.0,46000008487,26
2665,200.0,46000010703,1
2666,200.0,46000014318,1
2667,200.0,46000024073,1
2668,200.0,46000027169,1
2669,200.0,46000055736,1
2670,200.0,46000055751,1
2671,200.0,46000055773,1
2672,200.0,46000055775,1
2673,200.0,46000055808,1
2674,200.0,46000055820,1
2675,200.0,46000055843,39
2676,200.0,46000055878,1
2677,200.0,46000055880,2
2678,200.0,46000055911,1
2679,200.0,46000055934,2
2680,200.0,46000057614,1
2681,200.0,46000060242,1
2682,200.0,46000060636,2
2683,200.0,46000060718,1
2684,200.0,46000064603,1
2685,201.0,26139600000,25
2686,201.0,26278000000,2
2687,201.0,26740400000,13
2688,201.0,26887100000,15
2689,201.0,27074300000,13
2690,201.0,27690800000,4
2691,201.0,28796400000,15
2692,201.0,46000003328,13
2693,201.0,46000006965,2
2694,201.0,46000007332,11
2695,201.0,46000007333,6
2696,201.0,46000007334,11
2697,201.0,46000007336,10
2698,201.0,46000008385,21
2699,201.0,46000008487,1
2700,201.0,46000010080,11
2701,201.0,46000010550,4
2702,201.0,46000010703,15
2703,201.0,46000011087,4
2704,201.0,46000011089,11
2705,201.0,46000011157,7
2706,201.0,46000014318,14
2707,201.0,46000015079,6
2708,201.0,46000020429,9
2709,201.0,46000021384,1
2710,201.0,46000024073,18
2711,201.0,46000024765,22
2712,201.0,46000026514,26
2713,201.0,46000026516,11
2714,201.0,46000027163,9
2715,201.0,46000027169,16
2716,201.0,46000029060,25
2717,201.0,46000055728,2
2718,201.0,46000055736,25
2719,201.0,46000055751,19
2720,201.0,46000055766,16
2721,201.0,46000055773,27
2722,201.0,46000055775,21
2723,201.0,46000055794,2
2724,201.0,46000055808,1
2725,201.0,46000055820,19
2726,201.0,46000055832,26
2727,201.0,46000055836,1
2728,201.0,46000055848,2
2729,201.0,46000055871,2
2730,201.0,46000055878,2
2731,201.0,46000055880,1
2732,201.0,46000055881,7
2733,201.0,46000055893,1
2734,201.0,46000055903,8
2735,201.0,46000055911,21
2736,201.0,46000055913,7
2737,201.0,46000057614,25
2738,201.0,46000058735,1
2739,201.0,46000059666,1
2740,201.0,46000059670,13
2741,201.0,46000059671,2
2742,201.0,46000060242,14
2743,201.0,46000060601,15
2744,201.0,46000060636,14
2745,201.0,46000060727,1
2746,201.0,46000063681,2
2747,201.0,46000064170,22
2748,201.0,46000064478,1
2749,201.0,46000064578,1
2750,201.0,46000064579,3
2751,201.0,46000064581,15
2752,201.0,46000064603,23
2753,201.0,46000064656,16
2754,201.0,46000064783,4
2755,201.0,46000064785,9
2756,201.0,46000064891,1
2757,201.0,46000064903,15
2758,201.0,48000009810,1
2759,201.0,48000018567,3
2760,202.0,26104100000,3
2761,202.0,26139600000,3
2762,202.0,26278000000,1
2763,202.0,26740400000,7
2764,202.0,26887100000,7
2765,202.0,27074300000,16
2766,202.0,27690800000,2
2767,202.0,28796400000,9
2768,202.0,28887900000,1
2769,202.0,46000003328,3
2770,202.0,46000006049,2
2771,202.0,46000006965,3
2772,202.0,46000007116,3
2773,202.0,46000007288,3
2774,202.0,46000007332,17
2775,202.0,46000007333,19
2776,202.0,46000007334,13
2777,202.0,46000007336,13
2778,202.0,46000007582,6
2779,202.0,46000008385,7
2780,202.0,46000010080,17
2781,202.0,46000010703,4
2782,202.0,46000011087,17
2783,202.0,46000011089,9
2784,202.0,46000011157,14
2785,202.0,46000012696,1
2786,202.0,46000014318,5
2787,202.0,46000015079,4
2788,202.0,46000020429,3
2789,202.0,46000024073,9
2790,202.0,46000024765,5
2791,202.0,46000026514,5
2792,202.0,46000026516,9
2793,202.0,46000027163,17
2794,202.0,46000027169,14
2795,202.0,46000029060,3
2796,202.0,46000055711,1
2797,202.0,46000055728,5
2798,202.0,46000055742,21
2799,202.0,46000055751,6
2800,202.0,46000055775,6
2801,202.0,46000055794,3
2802,202.0,46000055808,3
2803,202.0,46000055820,4
2804,202.0,46000055836,1
2805,202.0,46000055848,25
2806,202.0,46000055871,3
2807,202.0,46000055877,1
2808,202.0,46000055878,2
2809,202.0,46000055880,1
2810,202.0,46000055881,2
2811,202.0,46000055893,6
2812,202.0,46000055899,4
2813,202.0,46000055903,6
2814,202.0,46000055911,3
2815,202.0,46000055938,1
2816,202.0,46000056503,3
2817,202.0,46000057614,2
2818,202.0,46000058735,5
2819,202.0,46000059425,2
2820,202.0,46000059666,3
2821,202.0,46000059669,1
2822,202.0,46000059670,6
2823,202.0,46000059671,1
2824,202.0,46000060242,9
2825,202.0,46000060601,10
2826,202.0,46000060636,9
2827,202.0,46000060727,3
2828,202.0,46000062848,1
2829,202.0,46000063681,2
2830,202.0,46000063949,2
2831,202.0,46000064170,3
2832,202.0,46000064478,26
2833,202.0,46000064579,21
2834,202.0,46000064581,10
2835,202.0,46000064603,5
2836,202.0,46000064656,6
2837,202.0,46000064783,24
2838,202.0,46000064785,15
2839,202.0,46000064903,10
2840,202.0,48000018567,1
2841,203.0,26104100000,22
2842,203.0,26139600000,2
2843,203.0,26278000000,23
2844,203.0,26887100000,3
2845,203.0,27470100000,1
2846,203.0,27690800000,23
2847,203.0,27720900000,22
2848,203.0,28887900000,16
2849,203.0,29952300000,5
2850,203.0,46000006965,21
2851,203.0,46000007116,6
2852,203.0,46000007288,23
2853,203.0,46000007335,4
2854,203.0,46000007336,1
2855,203.0,46000007582,1
2856,203.0,46000008385,1
2857,203.0,46000008487,1
2858,203.0,46000010550,1
2859,203.0,46000011734,12
2860,203.0,46000012696,3
2861,203.0,46000016160,1
2862,203.0,46000020429,1
2863,203.0,46000026514,1
2864,203.0,46000026516,1
2865,203.0,46000028908,1
2866,203.0,46000028962,1
2867,203.0,46000029300,1
2868,203.0,46000055711,22
2869,203.0,46000055728,19
2870,203.0,46000055736,1
2871,203.0,46000055768,2
2872,203.0,46000055773,1
2873,203.0,46000055794,22
2874,203.0,46000055808,17
2875,203.0,46000055827,4
2876,203.0,46000055836,2
2877,203.0,46000055854,4
2878,203.0,46000055863,1
2879,203.0,46000055871,19
2880,203.0,46000055877,22
2881,203.0,46000055878,17
2882,203.0,46000055880,19
2883,203.0,46000055881,18
2884,203.0,46000055893,14
2885,203.0,46000055899,21
2886,203.0,46000055903,7
2887,203.0,46000055913,1
2888,203.0,46000055938,1
2889,203.0,46000055943,2
2890,203.0,46000057364,1
2891,203.0,46000057583,1
2892,203.0,46000057614,1
2893,203.0,46000058735,20
2894,203.0,46000059425,21
2895,203.0,46000059666,18
2896,203.0,46000059669,22
2897,203.0,46000059671,22
2898,203.0,46000060410,1
2899,203.0,46000060636,2
2900,203.0,46000060727,22
2901,203.0,46000063681,15
2902,203.0,46000063949,21
2903,203.0,46000064385,1
2904,203.0,46000064396,3
2905,203.0,46000064478,1
2906,203.0,46000064579,1
2907,203.0,46000064783,1
2908,203.0,46000064785,1
2909,203.0,46000064878,1
2910,203.0,46000064891,1
2911,203.0,46000064903,4
2912,203.0,48000009810,2
2913,203.0,48000018567,21
2914,204.0,26104100000,3
2915,204.0,26278000000,2
2916,204.0,27470100000,1
2917,204.0,27720900000,2
2918,204.0,28887900000,2
2919,204.0,29952300000,3
2920,204.0,46000006965,1
2921,204.0,46000007116,9
2922,204.0,46000007288,4
2923,204.0,46000007332,1
2924,204.0,46000007333,2
2925,204.0,46000007334,1
2926,204.0,46000007335,6
2927,204.0,46000011734,2
2928,204.0,46000012696,3
2929,204.0,46000014318,2
2930,204.0,46000015892,1
2931,204.0,46000019788,1
2932,204.0,46000024761,1
2933,204.0,46000055711,2
2934,204.0,46000055728,2
2935,204.0,46000055742,1
2936,204.0,46000055768,2
2937,204.0,46000055794,2
2938,204.0,46000055808,2
2939,204.0,46000055827,1
2940,204.0,46000055832,1
2941,204.0,46000055843,1
2942,204.0,46000055848,2
2943,204.0,46000055854,4
2944,204.0,46000055871,1
2945,204.0,46000055877,2
2946,204.0,46000055878,4
2947,204.0,46000055880,1
2948,204.0,46000055881,4
2949,204.0,46000055893,1
2950,204.0,46000055899,1
2951,204.0,46000055903,1
2952,204.0,46000055938,7
2953,204.0,46000055943,1
2954,204.0,46000058735,2
2955,204.0,46000059425,1
2956,204.0,46000059666,5
2957,204.0,46000059669,2
2958,204.0,46000059671,4
2959,204.0,46000060630,1
2960,204.0,46000060727,2
2961,204.0,46000063681,2
2962,204.0,46000063949,5
2963,204.0,46000064395,1
2964,204.0,46000064396,1
2965,204.0,46000064785,1
2966,204.0,46000064903,3
2967,204.0,48000009810,3
2968,204.0,48000018567,3
2969,205.0,26104100000,1
2970,205.0,26740400000,1
2971,205.0,29952300000,8
2972,205.0,46000006965,2
2973,205.0,46000007116,10
2974,205.0,46000007288,10
2975,205.0,46000007335,4
2976,205.0,46000007336,1
2977,205.0,46000007560,1
2978,205.0,46000008433,1
2979,205.0,46000008434,1
2980,205.0,46000008487,1
2981,205.0,46000010550,2
2982,205.0,46000011734,8
2983,205.0,46000012696,7
2984,205.0,46000015892,1
2985,205.0,46000021385,3
2986,205.0,46000050195,1
2987,205.0,46000055711,2
2988,205.0,46000055715,1
2989,205.0,46000055728,2
2990,205.0,46000055736,2
2991,205.0,46000055766,1
2992,205.0,46000055768,9
2993,205.0,46000055773,2
2994,205.0,46000055827,7
2995,205.0,46000055832,3
2996,205.0,46000055836,11
2997,205.0,46000055854,10
2998,205.0,46000055863,2
2999,205.0,46000055877,1
3000,205.0,46000055878,1
3001,205.0,46000055881,1
3002,205.0,46000055899,1
3003,205.0,46000055903,9
3004,205.0,46000055934,1
3005,205.0,46000055938,8
3006,205.0,46000055943,10
3007,205.0,46000057614,2
3008,205.0,46000058735,2
3009,205.0,46000059425,1
3010,205.0,46000059669,2
3011,205.0,46000059671,1
3012,205.0,46000059679,1
3013,205.0,46000059680,1
3014,205.0,46000060601,3
3015,205.0,46000060727,1
3016,205.0,46000062848,1
3017,205.0,46000063681,1
3018,205.0,46000063826,1
3019,205.0,46000063949,1
3020,205.0,46000064395,2
3021,205.0,46000064396,4
3022,205.0,46000064656,1
3023,205.0,46000064783,1
3024,205.0,46000064784,1
3025,205.0,46000064903,8
3026,205.0,46000064940,1
3027,205.0,48000009810,3
3028,205.0,48000018567,1
3029,206.0,26104100000,1
3030,206.0,27720900000,1
3031,206.0,29952300000,1
3032,206.0,46000007116,2
3033,206.0,46000007288,1
3034,206.0,46000007335,2
3035,206.0,46000010550,3
3036,206.0,46000011157,1
3037,206.0,46000011734,1
3038,206.0,46000012696,2
3039,206.0,46000055715,1
3040,206.0,46000055768,2
3041,206.0,46000055773,2
3042,206.0,46000055827,6
3043,206.0,46000055836,5
3044,206.0,46000055843,1
3045,206.0,46000055854,1
3046,206.0,46000055863,2
3047,206.0,46000055903,2
3048,206.0,46000055938,2
3049,206.0,46000055943,2
3050,206.0,46000060727,1
3051,206.0,46000063681,1
3052,206.0,46000063949,1
3053,206.0,46000064396,1
3054,206.0,46000064903,2
3055,206.0,48000009810,12
3056,207.0,46000006965,1
3057,207.0,46000024765,1
3058,207.0,46000026514,2
3059,207.0,46000027163,2
3060,207.0,46000055715,1
3061,207.0,46000055863,6
3062,207.0,46000055934,1
